getTableName	value	isNullable	value	getPrecision	value	getSchemaName	value	getColumnClassName	value	getCatalogName	value	getColumnDisplaySize	value	getColumnTypeName	value	getColumnName	value	getColumnLabel	value	getColumnType	value	getScale	value	
fieldStr: getTableName	recon_result	isNullable	0	getPrecision	19	getSchemaName		getColumnClassName	java.sql.Timestamp	getCatalogName	recondb	getColumnDisplaySize	19	getColumnTypeName	TIMESTAMP	getColumnName	deleted_at	getColumnLabel	deleted_at	getColumnType	93	getScale	0	
fieldStr: getTableName	recon_result	isNullable	0	getPrecision	45	getSchemaName		getColumnClassName	java.lang.String	getCatalogName	recondb	getColumnDisplaySize	45	getColumnTypeName	VARCHAR	getColumnName	batch_no	getColumnLabel	batch_no	getColumnType	12	getScale	0	
fieldStr: getTableName	recon_result	isNullable	0	getPrecision	8	getSchemaName		getColumnClassName	java.lang.String	getCatalogName	recondb	getColumnDisplaySize	8	getColumnTypeName	VARCHAR	getColumnName	trade_day	getColumnLabel	trade_day	getColumnType	12	getScale	0	
fieldStr: getTableName	recon_result	isNullable	0	getPrecision	10	getSchemaName		getColumnClassName	java.lang.String	getCatalogName	recondb	getColumnDisplaySize	10	getColumnTypeName	VARCHAR	getColumnName	channel_code	getColumnLabel	channel_code	getColumnType	12	getScale	0	
fieldStr: getTableName	recon_result	isNullable	0	getPrecision	3	getSchemaName		getColumnClassName	java.lang.String	getCatalogName	recondb	getColumnDisplaySize	3	getColumnTypeName	VARCHAR	getColumnName	service_type	getColumnLabel	service_type	getColumnType	12	getScale	0	
fieldStr: getTableName	recon_result	isNullable	0	getPrecision	4	getSchemaName		getColumnClassName	java.lang.Integer	getCatalogName	recondb	getColumnDisplaySize	4	getColumnTypeName	TINYINT	getColumnName	status	getColumnLabel	status	getColumnType	-6	getScale	0	
fieldStr: getTableName	recon_result	isNullable	1	getPrecision	45	getSchemaName		getColumnClassName	java.lang.String	getCatalogName	recondb	getColumnDisplaySize	45	getColumnTypeName	VARCHAR	getColumnName	exp_reason	getColumnLabel	exp_reason	getColumnType	12	getScale	0	
fieldStr: getTableName	recon_result	isNullable	0	getPrecision	4	getSchemaName		getColumnClassName	java.lang.Integer	getCatalogName	recondb	getColumnDisplaySize	4	getColumnTypeName	TINYINT	getColumnName	try_times	getColumnLabel	try_times	getColumnType	-6	getScale	0	
fieldStr: getTableName	recon_result	isNullable	0	getPrecision	19	getSchemaName		getColumnClassName	java.sql.Timestamp	getCatalogName	recondb	getColumnDisplaySize	19	getColumnTypeName	TIMESTAMP	getColumnName	start_at	getColumnLabel	start_at	getColumnType	93	getScale	0	
fieldStr: getTableName	recon_result	isNullable	0	getPrecision	19	getSchemaName		getColumnClassName	java.sql.Timestamp	getCatalogName	recondb	getColumnDisplaySize	19	getColumnTypeName	TIMESTAMP	getColumnName	end_at	getColumnLabel	end_at	getColumnType	93	getScale	0	
fieldStr: getTableName	sys_config	isNullable	0	getPrecision	128	getSchemaName		getColumnClassName	java.lang.String	getCatalogName	sys	getColumnDisplaySize	128	getColumnTypeName	VARCHAR	getColumnName	variable	getColumnLabel	variable	getColumnType	12	getScale	0	
fieldStr: getTableName	sys_config	isNullable	1	getPrecision	128	getSchemaName		getColumnClassName	java.lang.String	getCatalogName	sys	getColumnDisplaySize	128	getColumnTypeName	VARCHAR	getColumnName	value	getColumnLabel	value	getColumnType	12	getScale	0	
fieldStr: getTableName	sys_config	isNullable	0	getPrecision	19	getSchemaName		getColumnClassName	java.sql.Timestamp	getCatalogName	sys	getColumnDisplaySize	19	getColumnTypeName	TIMESTAMP	getColumnName	set_time	getColumnLabel	set_time	getColumnType	93	getScale	0	
fieldStr: getTableName	sys_config	isNullable	1	getPrecision	128	getSchemaName		getColumnClassName	java.lang.String	getCatalogName	sys	getColumnDisplaySize	128	getColumnTypeName	VARCHAR	getColumnName	set_by	getColumnLabel	set_by	getColumnType	12	getScale	0	
